Mutant_ID,JavaFile,MD5,ClassFile,Alive,Game_ID,Class_ID,RoundCreated,RoundKilled,Equivalent,Player_ID,NumberAiKillingTests,Timestamp,Points,MutatedLines,KillMessage
6600,mutants/mp/1456/5/00000003/Lift.java,202167c06cee6d5d955952c719d4b14a,mutants/mp/1456/5/00000003/Lift.class,0,1456,236,1,1,ASSUMED_NO,7143,0,2026-01-26 04:50:03,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,59,61","[junit] Testcase: test took 0.012 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:12)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6601,mutants/mp/1454/5/00000004/Lift.java,142e0b3cd0496209ac71ca7a046419c5,mutants/mp/1454/5/00000004/Lift.class,0,1454,236,1,1,ASSUMED_NO,7144,0,2026-01-26 04:50:03,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,32,52,57","[junit] Testcase: test took 0.008 sec
[junit] expected:<8> but was:<9>
[junit] junit.framework.AssertionFailedError: expected:<8> but was:<9>
[junit] 	at TestLift.test(TestLift.java:22)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6602,mutants/mp/1457/5/00000003/Lift.java,c237d931314c364cb89bef1924fb5568,mutants/mp/1457/5/00000003/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 04:50:17,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,59,61,74,83",
6603,mutants/mp/1454/5/00000005/Lift.java,6ab440a6f8938db0d54341cdfcb69be1,mutants/mp/1454/5/00000005/Lift.class,0,1454,236,1,1,ASSUMED_YES,7144,0,2026-01-26 04:50:17,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,60",
6604,mutants/mp/1456/5/00000004/Lift.java,fc83ba8ee04e6684e0e99fe9828c9dda,,0,1456,236,1,,ASSUMED_NO,7143,0,2026-01-26 04:50:21,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83",
6605,mutants/mp/1457/5/00000004/Lift.java,f3e363ddee25075739d3fd59205bcfdf,mutants/mp/1457/5/00000004/Lift.class,0,1457,236,1,1,ASSUMED_NO,7145,0,2026-01-26 04:50:34,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,32,52,56,64,69","[junit] Testcase: test took 0.033 sec
[junit] expected:<15> but was:<16>
[junit] junit.framework.AssertionFailedError: expected:<15> but was:<16>
[junit] 	at TestLift.test(TestLift.java:12)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6606,mutants/mp/1453/5/00000002/Lift.java,d1b889f673c9c65c371013ba029e4dd7,mutants/mp/1453/5/00000002/Lift.class,0,1453,236,1,1,ASSUMED_YES,7141,0,2026-01-26 04:50:34,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,57",
6607,mutants/mp/1454/5/00000006/Lift.java,05ade806bf1329b5d7b63767573cde27,mutants/mp/1454/5/00000006/Lift.class,0,1454,236,1,1,ASSUMED_NO,7144,0,2026-01-26 04:50:34,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,33,52,56,57,58,59,61,64,69","[junit] Testcase: test took 0.013 sec
[junit] expected:<8> but was:<9>
[junit] junit.framework.AssertionFailedError: expected:<8> but was:<9>
[junit] 	at TestLift.test(TestLift.java:22)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6608,mutants/mp/1456/5/00000005/Lift.java,e85aa975bf703a2288b4c4f25314f3b2,mutants/mp/1456/5/00000005/Lift.class,0,1456,236,1,1,DECLARED_YES,7143,0,2026-01-26 04:50:56,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,52",
6609,mutants/mp/1453/5/00000003/Lift.java,2bfaabc9aed265a4c066fbb48c2733f0,mutants/mp/1453/5/00000003/Lift.class,0,1453,236,1,1,ASSUMED_NO,7141,0,2026-01-26 04:51:15,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,60","[junit] Testcase: test took 0.041 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:12)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6610,mutants/mp/1454/5/00000007/Lift.java,2bfaabc9aed265a4c066fbb48c2733f0,mutants/mp/1454/5/00000007/Lift.class,0,1454,236,1,1,ASSUMED_NO,7144,0,2026-01-26 04:51:17,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,60","[junit] Testcase: test took 0.016 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:18)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6611,mutants/mp/1457/5/00000005/Lift.java,cfe2efcc42d004e75eef328c4dd1b5a5,mutants/mp/1457/5/00000005/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 04:51:40,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,29,34,38,42,46,50,52,54,56,57,58,59,61,62,67,72",
6612,mutants/mp/1456/5/00000006/Lift.java,d239d8740838ddabdf26d0a7b10fdd5b,mutants/mp/1456/5/00000006/Lift.class,0,1456,236,1,1,ASSUMED_YES,7143,0,2026-01-26 04:51:41,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52",
6613,mutants/mp/1454/5/00000008/Lift.java,cedb24510820f2195f0dce0ba9ba2c62,mutants/mp/1454/5/00000008/Lift.class,0,1454,236,1,1,ASSUMED_YES,7144,0,2026-01-26 04:51:46,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58",
6614,mutants/mp/1457/5/00000006/Lift.java,41f21fe20682ec0dc446acd3d074b438,mutants/mp/1457/5/00000006/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 04:52:17,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83",
6615,mutants/mp/1456/5/00000007/Lift.java,2ac27a04b69d4745b1b104506da5190a,mutants/mp/1456/5/00000007/Lift.class,0,1456,236,1,1,ASSUMED_YES,7143,0,2026-01-26 04:52:24,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,29,34,38,42,46,50,52,54,56,57,58,62,64,67,69,72",
6616,mutants/mp/1454/5/00000009/Lift.java,1bc0fa9cb208e203ec02baa3507ea8b7,mutants/mp/1454/5/00000009/Lift.class,0,1454,236,1,1,ASSUMED_NO,7144,0,2026-01-26 04:52:34,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,32,52,56,58,61","[junit] Testcase: test took 0.019 sec
[junit] expected:<8> but was:<9>
[junit] junit.framework.AssertionFailedError: expected:<8> but was:<9>
[junit] 	at TestLift.test(TestLift.java:22)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6617,mutants/mp/1453/5/00000004/Lift.java,cfe2efcc42d004e75eef328c4dd1b5a5,mutants/mp/1453/5/00000004/Lift.class,0,1453,236,1,1,ASSUMED_YES,7141,0,2026-01-26 04:52:36,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,29,34,38,42,46,50,52,54,56,57,58,59,61,62,67,72",
6618,mutants/mp/1455/5/00000004/Lift.java,28e9c534d4a3125b0829f75e45ef82f4,mutants/mp/1455/5/00000004/Lift.class,0,1455,236,1,1,ASSUMED_YES,7142,0,2026-01-26 04:53:05,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,57",
6619,mutants/mp/1453/5/00000005/Lift.java,b05769179f3e805d566ef7def615083a,mutants/mp/1453/5/00000005/Lift.class,0,1453,236,1,1,ASSUMED_NO,7141,0,2026-01-26 04:53:27,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,33,52,56,57,58,60","[junit] Testcase: test took 0.018 sec
[junit] expected:<5> but was:<4>
[junit] junit.framework.AssertionFailedError: expected:<5> but was:<4>
[junit] 	at TestLift.test(TestLift.java:14)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6620,mutants/mp/1457/5/00000007/Lift.java,3f765cacd40e9e2591b50c62bf9913db,mutants/mp/1457/5/00000007/Lift.class,0,1457,236,1,1,ASSUMED_NO,7145,0,2026-01-26 04:53:51,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,32,52,56,57,58,60,64,69","[junit] Testcase: test took 0.014 sec
[junit] expected:<2> but was:<3>
[junit] junit.framework.AssertionFailedError: expected:<2> but was:<3>
[junit] 	at TestLift.test(TestLift.java:15)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6621,mutants/mp/1453/5/00000006/Lift.java,dd175ee7217c67c7540edd8216ccb7f2,mutants/mp/1453/5/00000006/Lift.class,0,1453,236,1,1,ASSUMED_NO,7141,0,2026-01-26 04:54:11,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52","[junit] Testcase: test took 0.018 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:12)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6622,mutants/mp/1457/5/00000008/Lift.java,c8c94877d3001b9d92cc45467cf0a8aa,mutants/mp/1457/5/00000008/Lift.class,0,1457,236,1,1,ASSUMED_NO,7145,0,2026-01-26 04:54:23,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,33,52,56,76","[junit] Testcase: test took 0.022 sec
[junit] expected:<15> but was:<14>
[junit] junit.framework.AssertionFailedError: expected:<15> but was:<14>
[junit] 	at TestLift.test(TestLift.java:12)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6623,mutants/mp/1456/5/00000008/Lift.java,d8e29706aa9f22ee8db0accd69d5ba21,mutants/mp/1456/5/00000008/Lift.class,0,1456,236,1,1,ASSUMED_NO,7143,0,2026-01-26 04:54:38,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,32,52,56,57,59,64,69","[junit] Testcase: test took 0.024 sec
[junit] expected:<0> but was:<-1>
[junit] junit.framework.AssertionFailedError: expected:<0> but was:<-1>
[junit] 	at TestLift.test(TestLift.java:13)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6624,mutants/mp/1455/5/00000005/Lift.java,d1b889f673c9c65c371013ba029e4dd7,mutants/mp/1455/5/00000005/Lift.class,0,1455,236,1,1,ASSUMED_YES,7142,0,2026-01-26 04:54:49,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,57",
6625,mutants/mp/1457/5/00000009/Lift.java,28e9c534d4a3125b0829f75e45ef82f4,mutants/mp/1457/5/00000009/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 04:55:13,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,57",
6626,mutants/mp/1454/5/00000010/Lift.java,bffe77898e8339db69870dc82df16cf9,mutants/mp/1454/5/00000010/Lift.class,0,1454,236,1,1,ASSUMED_NO,7144,0,2026-01-26 04:55:16,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,33,52,56,57,59,64","[junit] Testcase: test took 0.025 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:18)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6627,mutants/mp/1456/5/00000009/Lift.java,9cf6b631f6070193d50e9ef5be6f6399,mutants/mp/1456/5/00000009/Lift.class,0,1456,236,1,1,DECLARED_YES,7143,0,2026-01-26 04:55:18,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,59,61,64,65,69,70",
6628,mutants/mp/1453/5/00000007/Lift.java,b9f83e9ce1f0e855f36f793d04df7523,mutants/mp/1453/5/00000007/Lift.class,0,1453,236,1,1,ASSUMED_YES,7141,0,2026-01-26 04:56:08,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,59,61,64,69",
6629,mutants/mp/1457/5/00000010/Lift.java,acb26eed13a14852421ee535e129ab39,mutants/mp/1457/5/00000010/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 04:56:20,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,75",
6630,mutants/mp/1455/5/00000006/Lift.java,72d6e05665d012934bbc6793e48ddfa2,mutants/mp/1455/5/00000006/Lift.class,0,1455,236,1,1,ASSUMED_YES,7142,0,2026-01-26 04:56:25,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,58,61",
6631,mutants/mp/1453/5/00000008/Lift.java,a19e5f430b18230ad5ccf74375e44c15,mutants/mp/1453/5/00000008/Lift.class,0,1453,236,1,1,ASSUMED_NO,7141,0,2026-01-26 04:57:11,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83","[junit] Testcase: test took 0.056 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:12)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6632,mutants/mp/1456/5/00000010/Lift.java,0eaba73d331efd06b95147efa5744b82,mutants/mp/1456/5/00000010/Lift.class,0,1456,236,1,1,ASSUMED_NO,7143,0,2026-01-26 04:57:54,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,32,52,59,69","[junit] Testcase: test took 0.05 sec
[junit] expected:<0> but was:<-1>
[junit] junit.framework.AssertionFailedError: expected:<0> but was:<-1>
[junit] 	at TestLift.test(TestLift.java:13)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6633,mutants/mp/1455/5/00000007/Lift.java,d9658f934f3767a7d977053ade8e48c1,mutants/mp/1455/5/00000007/Lift.class,0,1455,236,1,1,ASSUMED_YES,7142,0,2026-01-26 04:57:55,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,52,57",
6634,mutants/mp/1457/5/00000011/Lift.java,d1b889f673c9c65c371013ba029e4dd7,mutants/mp/1457/5/00000011/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 04:58:42,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,22,23,24,52,57",
6635,mutants/mp/1456/5/00000011/Lift.java,b0b340efd2bffb6e08ab8383356defef,mutants/mp/1456/5/00000011/Lift.class,0,1456,236,1,1,ASSUMED_YES,7143,0,2026-01-26 04:58:49,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,60,61,75",
6636,mutants/mp/1453/5/00000009/Lift.java,6ab440a6f8938db0d54341cdfcb69be1,mutants/mp/1453/5/00000009/Lift.class,0,1453,236,1,1,ASSUMED_YES,7141,0,2026-01-26 04:58:54,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,60",
6637,mutants/mp/1454/5/00000011/Lift.java,ee2908782efa2afcfea1199040531e39,,0,1454,236,1,,ASSUMED_NO,7144,0,2026-01-26 04:59:33,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83",
6638,mutants/mp/1455/5/00000008/Lift.java,5cc747e9e40968968adcbe761138c8fb,mutants/mp/1455/5/00000008/Lift.class,0,1455,236,1,1,DECLARED_YES,7142,0,2026-01-26 04:59:37,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,56,57,58,61,64",
6639,mutants/mp/1454/5/00000012/Lift.java,fb18e4204f6cb8c74ef4a517f386b203,mutants/mp/1454/5/00000012/Lift.class,0,1454,236,1,1,ASSUMED_NO,7144,0,2026-01-26 04:59:42,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83","[junit] Testcase: test took 0.022 sec
[junit] null
[junit] junit.framework.AssertionFailedError
[junit] 	at TestLift.test(TestLift.java:16)
[junit] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[junit] 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:317)
[junit] 	at java.base/java.lang.Thread.run(Thread.java:1583)
"
6640,mutants/mp/1456/5/00000012/Lift.java,28e9c534d4a3125b0829f75e45ef82f4,mutants/mp/1456/5/00000012/Lift.class,0,1456,236,1,1,ASSUMED_YES,7143,0,2026-01-26 04:59:54,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,57",
6641,mutants/mp/1457/5/00000012/Lift.java,3a1dc2d2f2c770d89a5744ac1c0e7699,mutants/mp/1457/5/00000012/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 05:00:13,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,25,29,34,38,42,46,50,52,54,57,62,67,72,75",
6642,mutants/mp/1455/5/00000009/Lift.java,3b147faf1fecd4c2e19340a7fef194a2,mutants/mp/1455/5/00000009/Lift.class,0,1455,236,1,1,ASSUMED_YES,7142,0,2026-01-26 05:00:24,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,29,34,38,42,46,50,52,54,57,62,64,67,69,72",
6643,mutants/mp/1454/5/00000013/Lift.java,4bf03a11dbde7c1e7be35baa0649b715,mutants/mp/1454/5/00000013/Lift.class,0,1454,236,1,1,ASSUMED_YES,7144,0,2026-01-26 05:00:35,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83",
6644,mutants/mp/1457/5/00000013/Lift.java,8304200d3749d6f94b1a815a7ddcb0b3,mutants/mp/1457/5/00000013/Lift.class,0,1457,236,1,1,ASSUMED_YES,7145,0,2026-01-26 05:01:31,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,22,23,24,52,57,64,69",
